243.94695356123714	3
243.58019896031797	2.999006920420096
243.25	2.9981191251303576
236.70470359454805	2.980314898028716
236.09500068429395	2.9786616520773115
236.0622309916515	2.9785714285714286
229.	2.959542436515324
228.5765949428665	2.9584162558109286
228.11077502655726	2.9571428571428577
221.875	2.940462882515807
221.03411359448287	2.938243267385015
214.75	2.921586944750655
213.46628825167224	2.918146501498731
212.01291769901053	2.9142857142857155
205.87172995028402	2.898130135487869
200.5	2.8841306692097843
198.24891306880755	2.878198757687798
195.65402598041118	2.8714285714285728
190.59615646027638	2.8583574241796215
186.25	2.8472431312063176
182.9116011944788	2.838611725730892
178.9843753837152	2.8285714285714296
175.19318415050398	2.8189678672165304
172.	2.810974681005059
167.43860649289783	2.799432762427376
161.94719133346308	2.7857142857142865
159.64529579104584	2.7800141479968556
157.75	2.7752623626282653
153.29222144343103	2.764285714285715
151.81036017541342	2.760720721276953
144.46719681507685	2.7428571428571438
143.93053242936332	2.7415623084831187
143.5	2.740511838475264
139.68972360624582	2.7313976649811913
135.98831110756652	2.7225915455411545
129.25	2.7068413776379514
127.97456103622437	2.703835906657973
126.31428956311227	2.700000000000001
119.89961899573733	2.6852643037722195
115.	2.6742405764260972
111.75728472851297	2.6668953842751497
107.34938803760845	2.657142857142858
103.54027518617922	2.648751052071642
100.75	2.6427544226300212
95.23995247828927	2.6308572857795816
87.34291110194518	2.6142857142857148
86.84595996532124	2.6132452331870044
86.5	2.6125423913811248
84.7083767133129	2.608897373573874
78.29983788902831	2.596090713115705
76.67282801018666	2.5928571428571434
72.25	2.584282338402098
69.60676787540665	2.579378141728101
65.26578830663813	2.571428571428572
60.75927431651097	2.563130002055607
58.	2.558118617245025
53.26363491352368	2.5500000000000007
51.72827600895544	2.5474337563640446
48.00546657550585	2.5413698242872362
43.75	2.5346784934862945
42.40132100902796	2.5326276059878867
39.49144428654325	2.5285714285714294
32.71401543169986	2.5189052167467683
29.5	2.514735355361967
22.611712133741502	2.5064309409511543
21.88717631100715	2.5056757182285936
15.25	2.499449589530813
11.60294554378068	2.4966828705450212
3.206394447067889	2.492350058487423
1.	2.491551597067524
