1.	1.929978443419437
1.2893778523624322	1.9300219441221171
13.906703340014303	1.9353047451628351
15.25	1.9362457912057867
17.000358055901838	1.9373451531624148
26.214510682885614	1.9450400467023274
29.5	1.9479628432272837
34.35495170540815	1.952907026092271
38.08226347184814	1.9569811354794577
43.75	1.964226059622927
49.59958572455895	1.9706787682979499
53.018228119452075	1.9750287123782055
58.	1.9817022784791856
60.844832170095096	1.9857401896235831
71.0301095008934	1.9999999999999996
71.97538656628619	2.0013765084396677
72.25	2.0017709251111433
72.75428944857634	2.0025277666595303
82.85369617362495	2.0182772121622805
86.5	2.0244729755973925
93.45077463971052	2.0348409756376467
93.7133937955012	2.035271209045107
100.75	2.047729015905206
104.358317546706	2.053341766683178
114.9520046710095	2.0711879933383934
115.	2.071275591766725
115.02311865388586	2.0713126884517
115.09013806998202	2.071428571428571
125.4998146832596	2.090226492815741
129.25	2.09744049001091
136.00683756814627	2.1089882828664344
137.16499173678548	2.1111027154726085
143.5	2.1229941028516297
146.36738223186035	2.128484299589672
154.12729680684754	2.1428571428571423
156.74164575948527	2.1479115500777675
157.75	2.1497984259397014
159.9838980167286	2.154054626650268
167.02153901582975	2.1678118345071185
172.	2.1780647958592194
177.28165805236665	2.187811237832748
183.31642377984846	2.199581071578187
186.25	2.2056619976865997
187.50542235846976	2.2079928703836096
190.71610681110207	2.2142857142857135
197.6650643443621	2.228495918073372
200.5	2.234568620050455
207.08602126349098	2.247298352197949
207.85091434847612	2.2488675972507455
214.75	2.2636824487680807
217.92047978912709	2.2698221564454775
225.7361198421009	2.285714285714285
228.03010816693362	2.290575898912613
229.	2.2927196120837308
231.33020727589667	2.2973945226861985
238.06988086284065	2.3116797951737307
243.25	2.3231258961048997
248.09788857614632	2.332842663778715
255.92420861564824	2.3492441534618957
257.5	2.3527214168135644
258.1304808475355	2.3539825521426785
259.64185758908303	2.3571428571428568
268.08310058817153	2.375523305322448
271.75	2.3838200361285935
278.0749469762568	2.396867433702973
280.8763231932102	2.402888838061204
286.	2.414123970139528
287.99837318222245	2.4185545203898617
292.67603543764784	2.428571428571428
297.919770175667	2.4402517785680846
300.25	2.4452678834981296
306.1356304532208	2.4580733356051163
307.85394569280896	2.4618849839959442
314.5	2.477163182129901
317.7091068257609	2.4839142514999444
325.0679330284684	2.499999999999999
327.6018305831064	2.505755235172398
328.75	2.508451641559489
331.7122109663372	2.5148481752698597
337.4507587186798	2.5278157457710275
341.0661982873314	2.5357142857142847
343.	2.54012135258669
347.2804480238306	2.5499726916098706
356.9210838744159	2.5714285714285707
357.1462356876557	2.5719486932949582
357.25	2.5721806051066394
357.5228723206281	2.572796352484351
366.92095178217505	2.5943811940743102
371.5	2.605235726235729
376.7263497626323	2.616659900939186
383.6446124701168	2.6323038219053467
385.75	2.6372652690248213
386.5283888172367	2.638955444525129
388.26497566432397	2.6428571428571423
396.2761057458419	2.6615232794694634
400.	2.670463794092488
